output,sample_size,index_type,factor,S1,S1_conf,ST,ST_conf,S2,S2_conf,skip_reason
D_conv_km,128,main,f_porosity,-0.0013720283916702838,0.003997211282115928,0.00015993836665656447,0.00012286417667980735,,,
D_conv_km,256,main,q_basal_target_mW_m2,0.8053313640248257,0.15358845625003692,0.8865187932884973,0.12824467269896012,,,
D_conv_km,256,main,d_grain_mm,0.026739480777678442,0.07050986217789894,0.12406635267379225,0.054735815385868136,,,
D_conv_km,256,main,epsilon_0,-0.0055278384087513,0.012698610924848901,0.0048704793680964436,0.0026339404241183463,,,
D_conv_km,256,main,T_surf_K,-0.0013101382107202613,0.005780313069692442,0.001605283135173101,0.0010720376306098608,,,
D_conv_km,256,main,D_H2O_km,-0.002079055796654095,0.003862724512020434,0.000617906544060082,0.00035617775667908127,,,
D_conv_km,256,main,mu_ice_GPa,-0.0005244023524024286,0.0035743225387117076,0.0005508367004707936,0.00039197492303288077,,,
D_conv_km,256,main,Q_v_kJ_mol,0.0693824215800484,0.06452657162580841,0.13312003701688777,0.06386837423741434,,,
D_conv_km,256,main,Q_b_kJ_mol,-2.0979184453269716e-05,0.0001893265988682496,2.9852854694051275e-06,3.6788797910162987e-06,,,
D_conv_km,256,main,H_rad_pW_kg,-0.012119921483476716,0.012146981668089177,0.005872399987548426,0.004069704454432164,,,
D_conv_km,256,main,f_porosity,-0.0005096807214146782,0.0023016946773911848,0.0001420495327165428,8.174386275261415e-05,,,
D_conv_km,512,main,q_basal_target_mW_m2,0.8107202228720668,0.1075026261870738,0.8943412493693075,0.08727397079771827,,,
D_conv_km,512,main,d_grain_mm,0.031802956244932755,0.041129074124643936,0.10471938055504863,0.03308497309721014,,,
D_conv_km,512,main,epsilon_0,-0.00018898085403235373,0.00870192997966699,0.0065836985761101,0.0041762447830376095,,,
D_conv_km,512,main,T_surf_K,-0.003103545773248063,0.004169061196155797,0.0014622818261755752,0.000628049295243855,,,
D_conv_km,512,main,D_H2O_km,-0.000929045069176082,0.002902089965582234,0.0005910075929725879,0.00034343956925334337,,,
D_conv_km,512,main,mu_ice_GPa,-0.0015560529948297434,0.003237394314094211,0.0010436575291107512,0.0010792807523996814,,,
D_conv_km,512,main,Q_v_kJ_mol,0.055636108529857634,0.03873832807765045,0.11985572140396505,0.03811256135500413,,,
