output,sample_size,index_type,factor,S1,S1_conf,ST,ST_conf,S2,S2_conf,skip_reason
thickness_km,256,main,Q_v_kJ_mol,0.030743551237386008,0.04994727755693105,0.0609033843312787,0.01706633899036562,,,
thickness_km,256,main,Q_b_kJ_mol,-0.00019945258346184,0.0003885238637102011,7.510663004947782e-05,0.00014409385475691754,,,
thickness_km,256,main,H_rad_pW_kg,-0.006484769575588981,0.010656515172735342,0.0064850352678094145,0.006230329426082323,,,
thickness_km,256,main,f_porosity,0.00022541167392935672,0.0027913921823381088,0.00026213479912689863,0.00033231147790129087,,,
thickness_km,512,main,q_basal_target_mW_m2,0.7541464813332768,0.09601309575873408,0.8319757742976275,0.09576397975311676,,,
thickness_km,512,main,d_grain_mm,0.024187852105442186,0.03659775661077543,0.06981355471243134,0.01597063922842123,,,
thickness_km,512,main,epsilon_0,0.10983036173477585,0.04910632499146422,0.17755845501072162,0.03947541500618686,,,
thickness_km,512,main,T_surf_K,-0.0005236463283922384,0.0071341705000676795,0.003725169108153568,0.0012301671529778614,,,
thickness_km,512,main,D_H2O_km,0.0002898604629883718,0.002625836643186476,0.0003768530046903493,0.0001876194533033898,,,
thickness_km,512,main,mu_ice_GPa,-0.0046796061219055145,0.009447618628405673,0.005817192630777759,0.0019547848645478923,,,
thickness_km,512,main,Q_v_kJ_mol,0.02482372558507784,0.03275112725931619,0.056093536666854515,0.011731879348116415,,,
thickness_km,512,main,Q_b_kJ_mol,8.558203262869411e-05,0.0009922553153679267,0.0002251984206912048,0.00020490546327907048,,,
thickness_km,512,main,H_rad_pW_kg,0.0017654001327269853,0.00964647048327228,0.007072401717775629,0.004024258276862265,,,
thickness_km,512,main,f_porosity,0.0018686604393628294,0.0023152486228871314,0.0004177768946427846,0.0002879247627002287,,,
D_cond_km,128,main,q_basal_target_mW_m2,0.04123544725045288,0.08875406268649426,0.12851043718652444,0.09491955320525025,,,
D_cond_km,128,main,d_grain_mm,0.380525365174272,0.2212826075917487,0.5761435457647591,0.2984811401074216,,,
D_cond_km,128,main,epsilon_0,0.07793755764522264,0.10241184794736514,0.2089207267173691,0.1515097329739092,,,
D_cond_km,128,main,T_surf_K,0.017393690178974016,0.027320619743822556,0.018866825058254932,0.010357495224994259,,,
D_cond_km,128,main,D_H2O_km,0.00033609546202289804,0.0006126001262593151,1.0775246612780494e-05,1.4176088335069409e-05,,,
D_cond_km,128,main,mu_ice_GPa,-0.004277584999670054,0.018925025875736603,0.008117416756371568,0.0057265499796260305,,,
D_cond_km,128,main,Q_v_kJ_mol,0.4023578372506127,0.15527958501216796,0.6080454229105863,0.4581958656862248,,,
D_cond_km,128,main,Q_b_kJ_mol,-0.0025412230439181096,0.0046866539131919585,0.0003967989300760787,0.0008233226335104213,,,
D_cond_km,128,main,H_rad_pW_kg,0.003657110442103863,0.007599297077146851,0.0005596565413374737,0.0008721051219865194,,,
D_cond_km,128,main,f_porosity,-0.00818302715158928,0.013269736899176049,0.002642943218853356,0.0047854869393792404,,,
D_cond_km,256,main,q_basal_target_mW_m2,0.0665166702687088,0.07204394942653017,0.16205952284559094,0.06730701622501263,,,
D_cond_km,256,main,d_grain_mm,0.31610478940636205,0.1313296476713907,0.5120173552234784,0.15675212847236134,,,
D_cond_km,256,main,epsilon_0,0.06485100515189166,0.06359700945159286,0.22021013485188848,0.09754926018943413,,,
D_cond_km,256,main,T_surf_K,0.012325000998511181,0.021716708758212397,0.014615092923074242,0.006125209028024445,,,
D_cond_km,256,main,D_H2O_km,0.00039508139908720445,0.0011357885245952188,9.462574332299232e-05,7.899639044513289e-05,,,
D_cond_km,256,main,mu_ice_GPa,0.006228221249734602,0.02507254690273327,0.008839649810246578,0.00461924053136942,,,
D_cond_km,256,main,Q_v_kJ_mol,0.409218207796782,0.18368067294489043,0.5403247249584563,0.22026476216387886,,,
D_cond_km,256,main,Q_b_kJ_mol,-0.0011849390494437756,0.0021471633819767546,0.0001891523482385138,0.00037364333125649283,,,
D_cond_km,256,main,H_rad_pW_kg,0.0012151077116369466,0.0038073548608338055,0.0006390207116910357,0.0005360937320072509,,,
D_cond_km,256,main,f_porosity,0.008617850970898592,0.01808927061430667,0.002956321924232079,0.0035741094254370873,,,
D_cond_km,512,main,q_basal_target_mW_m2,0.04352605660891488,0.04887998574346524,0.14244751361327684,0.04195650600338061,,,
D_cond_km,512,main,d_grain_mm,0.3125277340881465,0.09362936479432826,0.49616176639701337,0.11877025890133312,,,
D_cond_km,512,main,epsilon_0,0.09584940936620667,0.05139396807400605,0.2849504909268632,0.1009342505023085,,,
D_cond_km,512,main,T_surf_K,0.013640204781331992,0.018680797776384376,0.02298735377124651,0.014460693165863568,,,
D_cond_km,512,main,D_H2O_km,0.0004524463934304643,0.0008703178045531077,8.009900246919189e-05,5.71599939826936e-05,,,
D_cond_km,512,main,mu_ice_GPa,-0.001781421602777668,0.018733723507974163,0.016697744896124807,0.014999174494236146,,,
D_cond_km,512,main,Q_v_kJ_mol,0.36493013874675584,0.11187570120644193,0.5566187137730039,0.14801849439949982,,,
D_cond_km,512,main,Q_b_kJ_mol,-0.0014338787857607182,0.004758112294447653,0.0005714763801174597,0.0005291651620673871,,,
D_cond_km,512,main,H_rad_pW_kg,-0.0013726740908968989,0.002811839511481242,0.0008788896099399243,0.000676030352039888,,,
D_cond_km,512,main,f_porosity,0.005300313397649411,0.010045795737812214,0.0023841266328740694,0.0019020398556728528,,,
D_conv_km,128,main,q_basal_target_mW_m2,0.7510502694432427,0.2052246367018513,0.8576567575700742,0.18126721594334314,,,
D_conv_km,128,main,d_grain_mm,0.09999944888302928,0.11089910725752522,0.1629420915565205,0.07152585362954658,,,
D_conv_km,128,main,epsilon_0,0.04274358706386939,0.06333504979322563,0.07271491076727872,0.04806577259507076,,,
D_conv_km,128,main,T_surf_K,-0.0023693569853647004,0.009540926517912461,0.001602071172291504,0.0009843713719931584,,,
D_conv_km,128,main,D_H2O_km,-0.001671361232192194,0.0032364243192527925,0.00022266008818453006,0.0002483596641567997,,,
D_conv_km,128,main,mu_ice_GPa,-0.026744978265117042,0.0364850564287873,0.005967280462220595,0.007040220367823135,,,
D_conv_km,128,main,Q_v_kJ_mol,0.1162310117169024,0.07214746558751572,0.1430518701218703,0.0887966742044529,,,
D_conv_km,128,main,Q_b_kJ_mol,0.00014640696430061217,0.00023060664759208074,3.926775094040155e-07,5.915974406001339e-07,,,
D_conv_km,128,main,H_rad_pW_kg,-0.003334813813767023,0.018832067083097488,0.008301613199793178,0.011377078741388682,,,
D_conv_km,128,main,f_porosity,-0.0025969438290420685,0.004264267918849398,0.00014348545947137262,0.00019405917259886826,,,
D_conv_km,256,main,q_basal_target_mW_m2,0.6877460884697828,0.14186462294887525,0.8028843134973085,0.1250810180815112,,,
D_conv_km,256,main,d_grain_mm,0.08796068644861164,0.06743155297422318,0.13542815163121869,0.04239211455264677,,,
D_conv_km,256,main,epsilon_0,0.014713053209973539,0.042337335867922675,0.07760241806578325,0.033055325768071464,,,
D_conv_km,256,main,T_surf_K,0.0005362256066408204,0.006947567203338262,0.0014689057195418718,0.0006091150056529854,,,
D_conv_km,256,main,D_H2O_km,-0.0016730035958903615,0.0036992834572601016,0.0004515088117071865,0.00029966481203169736,,,
D_conv_km,256,main,mu_ice_GPa,-0.016470222009278414,0.020751940934268284,0.005698062593311627,0.004115986953203057,,,
D_conv_km,256,main,Q_v_kJ_mol,0.08271340860274291,0.05474000298808927,0.135110095895837,0.05455607845959955,,,
D_conv_km,256,main,Q_b_kJ_mol,-2.0885141696224518e-05,0.00022240123520420897,2.187588675746902e-06,3.976982944988578e-06,,,
D_conv_km,256,main,H_rad_pW_kg,-0.005116829461472932,0.01347028886346278,0.006803717120779968,0.006128467636922676,,,
D_conv_km,256,main,f_porosity,0.0012223990769330813,0.004444291540715143,0.0006671035097002993,0.001069434261748433,,,
D_conv_km,512,main,q_basal_target_mW_m2,0.7072816554979129,0.10413258636217052,0.8209163664287753,0.0877428137025033,,,
D_conv_km,512,main,d_grain_mm,0.05818001200333175,0.047011093580335256,0.13527436763613812,0.0313452277833301,,,
D_conv_km,512,main,epsilon_0,0.013979907844124333,0.029439411990598706,0.07104015034182853,0.020398769462687864,,,
D_conv_km,512,main,T_surf_K,-0.0016419597644187786,0.005409813584203861,0.0035937489484725964,0.0038878829947198907,,,
D_conv_km,512,main,D_H2O_km,-0.0001479984863275873,0.002705330251836591,0.0003698226361427864,0.00019481965526330774,,,
D_conv_km,512,main,mu_ice_GPa,-0.011943024966616256,0.011518740111232982,0.004915438747961243,0.003602252531197358,,,
D_conv_km,512,main,Q_v_kJ_mol,0.07209015094866507,0.03979822546711195,0.14367976891112894,0.03672523154968755,,,
D_conv_km,512,main,Q_b_kJ_mol,3.683431615361302e-05,0.0001316909536072305,1.6788411912006373e-06,2.0415034532760904e-06,,,
D_conv_km,512,main,H_rad_pW_kg,0.0012491820318817376,0.009725835742495628,0.008158089581983637,0.004680277039919539,,,
D_conv_km,512,main,f_porosity,0.0006567036664541769,0.002352631429818685,0.0004182420897054412,0.0005373523811410574,,,
lid_fraction,128,main,q_basal_target_mW_m2,0.5005234649931656,0.16799136004366527,0.6088311978939566,0.14424772290230337,,,
lid_fraction,128,main,d_grain_mm,0.2006376669243058,0.15166747867663485,0.34020392336276434,0.12190962721538774,,,
lid_fraction,128,main,epsilon_0,0.038854966939109344,0.08780307137215446,0.1116111289965024,0.06255589301020101,,,
lid_fraction,128,main,T_surf_K,-0.01138747172765929,0.02237406656512863,0.0055000279976573085,0.0048231426255246,,,
lid_fraction,128,main,D_H2O_km,-0.00014668317674464062,0.0005697290410490157,6.704860236066451e-06,7.842474818411442e-06,,,
lid_fraction,128,main,mu_ice_GPa,-0.029803476895777548,0.04063380857162285,0.017831409384309535,0.023978371352727863,,,
lid_fraction,128,main,Q_v_kJ_mol,0.28237616166069607,0.13179051601514052,0.29038863513759705,0.11009790979002552,,,
lid_fraction,128,main,Q_b_kJ_mol,0.00015880236603096868,0.00028498121820139685,1.1802678426250527e-06,1.4925848056805475e-06,,,
lid_fraction,128,main,H_rad_pW_kg,0.0015301346354627938,0.011172880784862865,0.0017500651809928844,0.0023757802038596493,,,
lid_fraction,128,main,f_porosity,-0.010884104608177356,0.01692446096815552,0.0025019972867122127,0.0045871918407765985,,,
lid_fraction,256,main,q_basal_target_mW_m2,0.4824865422537834,0.11623924269682841,0.6119049188251052,0.10541924817799846,,,
lid_fraction,256,main,d_grain_mm,0.19873140413245388,0.09411831437322576,0.2833805948382686,0.06936826968840352,,,
lid_fraction,256,main,epsilon_0,0.020796060545246537,0.060611429609521955,0.10089254262986917,0.03864614926464876,,,
lid_fraction,256,main,T_surf_K,-0.004003364709280221,0.012908535132181063,0.004146142575887058,0.0024419682083683006,,,
lid_fraction,256,main,D_H2O_km,-0.0005927026622826413,0.002027151473621674,9.412428202521148e-05,0.00013333965088532145,,,
lid_fraction,256,main,mu_ice_GPa,-0.022099635146557505,0.0267809707661051,0.018539739135193644,0.01509617394512992,,,
lid_fraction,256,main,Q_v_kJ_mol,0.21089085690548018,0.09515988237042193,0.2794974924435154,0.07582789549177144,,,
lid_fraction,256,main,Q_b_kJ_mol,6.422806246009967e-05,0.000152856491060049,9.306261456071808e-07,9.108293913578322e-07,,,
lid_fraction,256,main,H_rad_pW_kg,-0.0012702239648359208,0.007250562907921247,0.0013637804382191276,0.0013844446278234567,,,
lid_fraction,256,main,f_porosity,-0.00016318397995493568,0.011472258351655119,0.00281812657808636,0.003674508355485304,,,
lid_fraction,512,main,q_basal_target_mW_m2,0.4824557354726036,0.08656595502508604,0.6316889253209617,0.07555192542023781,,,
lid_fraction,512,main,d_grain_mm,0.16941666945625702,0.06466345717869727,0.28312506199592796,0.05075319220145409,,,
lid_fraction,512,main,epsilon_0,0.01569218150288426,0.03655971632542937,0.0821947013995301,0.02313211538570216,,,
lid_fraction,512,main,T_surf_K,-0.003024948944531359,0.009803720598102904,0.005561891407971359,0.003062274126724694,,,
lid_fraction,512,main,D_H2O_km,-0.00011793371371509528,0.0010632698435280338,6.217908165824455e-05,6.940981648110838e-05,,,
lid_fraction,512,main,mu_ice_GPa,-0.015063188396395323,0.014727292000665953,0.010916467180947208,0.008067573459273648,,,
lid_fraction,512,main,Q_v_kJ_mol,0.1867994234578187,0.06318393359788259,0.30156435686018146,0.0533407197314098,,,
lid_fraction,512,main,Q_b_kJ_mol,2.5316021618852043e-05,0.00012286894531488227,1.9308729388219386e-06,1.6445934061451557e-06,,,
lid_fraction,512,main,H_rad_pW_kg,-0.0008795255133713265,0.004995961573419298,0.002234671669459329,0.0019386509230297406,,,
lid_fraction,512,main,f_porosity,-0.0015783542355904227,0.006786229074498647,0.001910135934873642,0.002046727972368794,,,
Ra,128,main,q_basal_target_mW_m2,0.020172795306407077,0.08359077160230416,0.9916526910349831,0.9734677207349105,,,
Ra,128,main,d_grain_mm,0.02015010292907891,0.9824537674953786,1.8622215239532007,45.67290857013788,,,
Ra,128,main,epsilon_0,-0.00013697925228782213,0.007534251002512165,4.896022934023419e-05,0.0014166581638261218,,,
Ra,128,main,T_surf_K,0.0016210616405117474,0.005461473551480683,0.008434983059594208,0.00735249956764331,,,
Ra,128,main,D_H2O_km,0.00037873291028590064,0.0013373414794646391,0.00038240025764129846,0.0003192539504684695,,,
Ra,128,main,mu_ice_GPa,-6.951820479936609e-05,0.003941911368133933,1.9721496123039267e-05,0.0009744460550838869,,,
Ra,128,main,Q_v_kJ_mol,0.014271327560524035,0.18755741924900593,0.7671946113278303,2.6650402908581468,,,
Ra,128,main,Q_b_kJ_mol,2.480822898447333e-06,0.00013621731729621396,3.437033840400912e-08,1.1951704567188182e-06,,,
Ra,128,main,H_rad_pW_kg,-0.0025241679396781126,0.003958973204717977,0.019069735024449065,0.01786620300149404,,,
Ra,128,main,f_porosity,3.294835882685252e-06,0.00024886464467065346,3.9829800254624685e-07,2.9872233575773803e-06,,,
Ra,256,main,q_basal_target_mW_m2,0.01169237077717932,0.03253525067087488,0.28368769154732926,0.7644414162219565,,,
Ra,256,main,d_grain_mm,0.03563341660499014,0.6489649963552498,0.5882180416729422,10.193647449318778,,,
Ra,256,main,epsilon_0,-6.580172110486898e-07,0.004549392361097739,0.00019090486069816244,0.0036190864322756464,,,
Ra,256,main,T_surf_K,0.00036020628923812543,0.001481117573560117,0.0023327375584618914,0.005932114750013538,,,
Ra,256,main,D_H2O_km,-2.2574440649408547e-05,0.0017303529417586382,0.00010755306776633187,0.00026136870127207177,,,
Ra,256,main,mu_ice_GPa,-3.2234808050449794e-06,0.0004611122769698994,5.712464907643063e-06,0.00016100040566652672,,,
Ra,256,main,Q_v_kJ_mol,0.02339706055708203,0.2795140072185062,0.26973621573148965,2.05053837104561,,,
Ra,256,main,Q_b_kJ_mol,-7.80745017208878e-06,0.00021170533026980184,5.135562758624824e-07,1.7220992556236556e-05,,,
Ra,256,main,H_rad_pW_kg,0.00022979438480962472,0.0128318227226325,0.005628022964567303,0.014198016815210072,,,
Ra,256,main,f_porosity,1.8904703843299277e-05,0.00043733883438396216,2.057985040944381e-07,2.4695687417857955e-06,,,
Ra,512,main,q_basal_target_mW_m2,0.013097112561360267,0.014717001011127974,0.42861409653301064,0.8088689715075091,,,
Ra,512,main,d_grain_mm,0.04737126753174976,0.11448057287239659,0.530385529676861,1.2016750692776341,,,
Ra,512,main,epsilon_0,-0.0001185860008659612,0.001050594863841976,0.00040157885777353903,0.0013205628882057624,,,
Ra,512,main,T_surf_K,0.00022271444466894085,0.0008228688762231972,0.0019684620447920557,0.00391476341266535,,,
Ra,512,main,D_H2O_km,1.584744685040349e-05,0.0004062333168092548,0.00011054756921531008,0.00019965340320223836,,,
Ra,512,main,mu_ice_GPa,-1.3221801170220785e-06,7.339361183239197e-05,4.6576448560601e-06,2.1475474362508597e-05,,,
Ra,512,main,Q_v_kJ_mol,0.02284655328920311,0.06569305163460477,0.30665568803219084,0.5382463614995516,,,
Ra,512,main,Q_b_kJ_mol,-5.5750270082684016e-06,3.1073854278783115e-05,4.4554231443347317e-07,2.3143656006836436e-06,,,
